Unique Transaction Identifier,Price,Date of Transaction,Postal Code,Property Type,Old/New,Duration,PAON,SAON,Street,Locality,Town/City,District,County,PPD Category Type,Record Status
{FFA361DA-8D31-8A03-E053-4804A8C01F61},263000,2023-05-10,HP15 7DP,F,N,L,THE CEDARS,FLAT 4,ROBERTS RIDE,HAZLEMERE,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8D32-8A03-E053-4804A8C01F61},1325000,2023-05-19,HP6 5HD,D,N,F,16,,LONGFIELD DRIVE,,AMERSHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8D35-8A03-E053-4804A8C01F61},210000,2023-05-26,HP11 1GH,F,N,L,8,,MILLERS CRESCENT,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8D37-8A03-E053-4804A8C01F61},412500,2023-05-26,MK18 1SD,T,N,F,11,,SANDMARTIN CLOSE,,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8D38-8A03-E053-4804A8C01F61},612500,2023-04-21,HP5 2RF,D,N,F,6,,WESTRIDGE CLOSE,,CHESHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8D39-8A03-E053-4804A8C01F61},402000,2023-04-24,UB9 5GG,F,N,L,6,,TRUSTEES CLOSE,DENHAM GARDEN VILLAGE,UXBRIDGE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8D3A-8A03-E053-4804A8C01F61},1075000,2023-06-06,HP7 0BN,T,N,F,11,,HIGHOVER PARK,,AMERSHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8D3B-8A03-E053-4804A8C01F61},2750000,2023-05-26,SL9 8AS,D,N,F,KNOYLE HOUSE,,VICARAGE WAY,,GERRARDS CROSS,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8D3C-8A03-E053-4804A8C01F61},1795000,2023-05-25,HP16 0QH,D,N,F,MULBERRY HOUSE,,NAIRDWOOD LANE,PRESTWOOD,GREAT MISSENDEN,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8D3E-8A03-E053-4804A8C01F61},221500,2023-04-28,HP13 7GQ,F,N,L,MITCHELL HOUSE,FLAT 6,COOPERS RISE,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8D43-8A03-E053-4804A8C01F61},320000,2023-04-21,LU7 0EX,S,N,F,99,,STOCKHALL CRESCENT,STEWKLEY,LEIGHTON BUZZARD,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8D44-8A03-E053-4804A8C01F61},475000,2023-06-02,HP15 7BL,D,N,F,28,,HOLMER GREEN ROAD,HAZLEMERE,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8D45-8A03-E053-4804A8C01F61},330000,2023-06-09,HP13 5RY,T,N,F,19,,CUMBRIAN WAY,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8D48-8A03-E053-4804A8C01F61},225000,2023-06-02,HP13 7FQ,F,N,L,SIMMONDS COURT,FLAT 4,SPRING GARDENS ROAD,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8D49-8A03-E053-4804A8C01F61},620000,2023-05-25,UB9 5LL,S,N,F,24,,WOODHURST DRIVE,DENHAM,UXBRIDGE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8D4A-8A03-E053-4804A8C01F61},393000,2023-06-08,HP19 9AX,S,N,F,11,,LEYS CLOSE,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8D4B-8A03-E053-4804A8C01F61},281995,2023-04-14,MK18 4JQ,T,N,F,33,,GILBERT SCOTT GARDENS,GAWCOTT,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8D4D-8A03-E053-4804A8C01F61},850000,2023-06-12,MK18 4NU,D,N,F,THE OLD ORCHARD,,WATER STRATFORD ROAD,TINGEWICK,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8D4F-8A03-E053-4804A8C01F61},1200000,2023-04-21,HP14 4UU,D,N,F,279,,MAIN ROAD,WALTERS ASH,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8D51-8A03-E053-4804A8C01F61},235000,2023-05-16,HP22 5DT,T,N,F,172,,AYLESBURY ROAD,BIERTON,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8D56-8A03-E053-4804A8C01F61},185000,2023-05-16,HP21 7LP,F,N,L,5,,POETS CHASE,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8D5C-8A03-E053-4804A8C01F61},407000,2023-06-01,HP22 4EW,F,N,L,MOUNT TABOR HOUSE,8,LEIGHTON ROAD,WINGRAVE,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8D5D-8A03-E053-4804A8C01F61},715000,2023-06-12,HP22 5GU,D,N,F,7,,WHITTINGHAM AVENUE,WENDOVER,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8D60-8A03-E053-4804A8C01F61},615000,2023-05-11,HP7 9FE,S,N,F,12,,HIGH VIEW PLACE,,AMERSHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8D62-8A03-E053-4804A8C01F61},200000,2023-05-26,HP15 7BP,F,N,L,HUGHENDEN COURT,2,PENN ROAD,HAZLEMERE,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8D63-8A03-E053-4804A8C01F61},225000,2023-05-15,HP12 4BS,F,N,L,BETHUNE COURT,FLAT 6,CHAPEL LANE,SANDS,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8D69-8A03-E053-4804A8C01F61},466000,2023-05-26,HP15 7AW,S,N,F,104,,CEDAR AVENUE,HAZLEMERE,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8D6C-8A03-E053-4804A8C01F61},575000,2023-05-24,HP10 9AN,D,N,F,21,,HIGHFIELD ROAD,FLACKWELL HEATH,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8D6E-8A03-E053-4804A8C01F61},955000,2023-05-19,SL7 3PA,D,N,F,2,,MEADOW GATE,,MARLOW,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8D72-8A03-E053-4804A8C01F61},400000,2023-02-24,HP13 5JZ,S,N,F,27,,SOUTHFIELD ROAD,DOWNLEY,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8D74-8A03-E053-4804A8C01F61},427500,2023-04-14,HP15 7TL,F,N,L,44,,WELLFIELD,HAZLEMERE,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8D77-8A03-E053-4804A8C01F61},530000,2023-05-22,HP23 4LR,D,N,F,10,,VICARAGE ROAD,MARSWORTH,TRING,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8D7A-8A03-E053-4804A8C01F61},710000,2023-04-28,HP6 6FH,S,N,F,59,,BRUDENELL CLOSE,,AMERSHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8D7C-8A03-E053-4804A8C01F61},2200000,2023-02-20,HP9 2GN,D,N,F,"SQUIRRELS LEAP, 5",,PRINCESS GROVE,SEER GREEN,BEACONSFIELD,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8D7E-8A03-E053-4804A8C01F61},880000,2023-06-01,SL7 3EN,S,N,F,23,,OAK TREE AVENUE,,MARLOW,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8D7F-8A03-E053-4804A8C01F61},1390000,2023-05-05,HP15 6XL,D,N,F,2,,CHURCH SIDE,HOLMER GREEN,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8D80-8A03-E053-4804A8C01F61},382000,2023-05-26,HP9 2PE,F,N,L,"BOLEYN MANSIONS, 32",FLAT 1,WARWICK ROAD,,BEACONSFIELD,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8D83-8A03-E053-4804A8C01F61},550000,2023-02-06,HP11 1DZ,S,N,F,18,,WARREN WOOD DRIVE,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8D86-8A03-E053-4804A8C01F61},355000,2023-05-05,HP15 6TT,S,N,L,1,,HOLMER PLACE,HOLMER GREEN,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8D8A-8A03-E053-4804A8C01F61},298000,2023-05-12,SL6 0LZ,F,N,L,72,,HITCHAM ROAD,TAPLOW,MAIDENHEAD,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8D8F-8A03-E053-4804A8C01F61},225000,2023-05-09,HP27 0JL,F,N,L,IVYHILL COURT,2,NEW ROAD,,PRINCES RISBOROUGH,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8D90-8A03-E053-4804A8C01F61},500000,2023-01-06,HP13 5SF,T,N,F,6,,RED KITE WAY,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8D93-8A03-E053-4804A8C01F61},365000,2023-01-24,HP14 3QX,T,N,F,14,,MARCOURT ROAD,STOKENCHURCH,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8D94-8A03-E053-4804A8C01F61},195000,2023-04-06,HP13 6XL,F,N,L,SOVEREIGN COURT,FLAT 38,TOTTERIDGE AVENUE,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8D96-8A03-E053-4804A8C01F61},680000,2023-05-24,MK17 0RS,D,N,F,4A,,CHURCH LANE,MURSLEY,MILTON KEYNES,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8D9A-8A03-E053-4804A8C01F61},450000,2023-04-13,MK18 3GB,F,N,L,3,,OLD RECTORY CLOSE,WINSLOW,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8D9D-8A03-E053-4804A8C01F61},330000,2023-01-06,HP5 3SZ,D,N,L,11,,ALFRED BURT V C CLOSE,,CHESHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8D9E-8A03-E053-4804A8C01F61},800000,2023-06-02,SL9 9LB,T,N,F,7,,GROVE LANE,CHALFONT ST PETER,GERRARDS CROSS,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8DA0-8A03-E053-4804A8C01F61},565000,2023-05-12,HP17 8NN,D,N,F,8,,COTTS FIELD,HADDENHAM,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8DA1-8A03-E053-4804A8C01F61},750000,2023-06-05,MK18 7RN,D,N,F,20,,MAYFLOWER STREET,,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8DA2-8A03-E053-4804A8C01F61},725000,2023-04-20,HP15 7BE,S,N,F,38,,BEAUMONT WAY,HAZLEMERE,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8DA4-8A03-E053-4804A8C01F61},427500,2023-06-01,HP13 7EZ,S,N,F,137,,MICKLEFIELD ROAD,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8DA5-8A03-E053-4804A8C01F61},850000,2023-05-12,HP7 9DW,D,N,F,"THE JAYS, 3A",,WILLOW LANE,,AMERSHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8DA6-8A03-E053-4804A8C01F61},1100000,2023-01-09,HP6 5QH,D,N,F,7,,WOODFIELD PARK,,AMERSHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8DA7-8A03-E053-4804A8C01F61},220000,2023-05-12,HP18 0GU,F,N,L,35,,NICHOLAS CHARLES CRESCENT,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8DAA-8A03-E053-4804A8C01F61},800000,2023-04-28,SL8 5DH,D,N,F,BAY HOUSE,,HEDSOR ROAD,,BOURNE END,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8DAB-8A03-E053-4804A8C01F61},84000,2023-04-11,MK18 7RA,F,N,L,99,,NEEDLEPIN WAY,,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8DAC-8A03-E053-4804A8C01F61},630000,2023-02-16,MK18 1ED,D,N,F,19,,TWICKENHAM ROAD,,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8DAE-8A03-E053-4804A8C01F61},327500,2023-05-05,SL2 4PA,F,N,L,THE MEADS,3,PARK ROAD,STOKE POGES,SLOUGH,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8DB0-8A03-E053-4804A8C01F61},723500,2023-03-01,HP23 4BW,T,N,L,4,,MARSWORTH WHARF,MARSWORTH,TRING,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8DB5-8A03-E053-4804A8C01F61},175000,2023-03-02,HP21 7NN,F,N,L,BURNS COURT,FLAT 8,MILTON ROAD,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8DB6-8A03-E053-4804A8C01F61},800000,2023-06-01,SL9 8JP,F,N,L,"ASPIN LODGE, 38",1,NORTH PARK,CHALFONT ST PETER,GERRARDS CROSS,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8DBA-8A03-E053-4804A8C01F61},1020000,2023-05-15,HP15 7QH,D,N,F,HEDGEROWS,,BARNES LANE,HAZLEMERE,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8DBC-8A03-E053-4804A8C01F61},250000,2023-05-26,HP11 1SF,F,N,L,7,,SPRINGWATER MILL,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8DBE-8A03-E053-4804A8C01F61},500000,2023-05-05,MK18 7RJ,D,N,F,17,,COTTON END,,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8DBF-8A03-E053-4804A8C01F61},642000,2023-05-11,UB9 5EB,D,N,F,21B,,LOWER ROAD,DENHAM,UXBRIDGE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8DC0-8A03-E053-4804A8C01F61},175000,2023-03-06,HP13 6SW,F,N,L,30,FLAT 4,PRIORY AVENUE,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8DC1-8A03-E053-4804A8C01F61},475000,2023-05-26,HP14 3QR,S,N,F,23,,SPRINGFIELD ROAD,STOKENCHURCH,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8DC4-8A03-E053-4804A8C01F61},2550000,2023-05-09,HP9 2NP,D,N,F,9,,ASSHETON ROAD,,BEACONSFIELD,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8DC7-8A03-E053-4804A8C01F61},485000,2023-04-11,HP22 7AA,S,N,F,47,,MARSTON GATE,BROUGHTON,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8DC9-8A03-E053-4804A8C01F61},180000,2023-05-26,SL1 7ET,F,N,L,27,,OLD FIVES COURT,BURNHAM,SLOUGH,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8DCB-8A03-E053-4804A8C01F61},375000,2023-05-26,HP18 0ZU,T,N,F,10,,LAKELAND DRIVE,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8DD0-8A03-E053-4804A8C01F61},895000,2023-06-08,HP11 1BF,D,N,F,16,,EAKER STREET,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8DD1-8A03-E053-4804A8C01F61},360000,2023-05-19,MK18 3FU,S,N,F,24,,BROOK DENE,WINSLOW,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8DD3-8A03-E053-4804A8C01F61},555000,2023-05-31,SL0 9QL,S,N,F,23,,LANGLEY PARK ROAD,,IVER,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8DD9-8A03-E053-4804A8C01F61},304000,2023-04-14,SL6 0FD,F,N,L,LANSDOWNE PLACE,FLAT 45,INSTITUTE ROAD,TAPLOW,MAIDENHEAD,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8DDA-8A03-E053-4804A8C01F61},555000,2023-06-09,MK18 4NF,D,N,F,15,,EDMUND LANE,TINGEWICK,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8DDB-8A03-E053-4804A8C01F61},165000,2023-01-20,HP21 8UZ,F,N,L,66,,DORMER CLOSE,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8DDE-8A03-E053-4804A8C01F61},400000,2023-05-19,MK18 4LR,D,N,F,THE BUNGALOW,,SOUTH END,PRESTON BISSETT,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8DDF-8A03-E053-4804A8C01F61},270000,2023-04-19,HP12 3AU,F,N,F,21,,EATON PLACE,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8DE2-8A03-E053-4804A8C01F61},380000,2023-05-23,HP18 0YA,S,N,F,15,,PRESIDENT ROAD,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8DE3-8A03-E053-4804A8C01F61},280000,2023-06-02,UB9 5HA,F,N,L,118,,NORTH ORBITAL ROAD,DENHAM,UXBRIDGE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8DE6-8A03-E053-4804A8C01F61},450000,2023-01-06,HP22 6DQ,D,N,F,50,,THORNTON CRESCENT,WENDOVER,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8DE7-8A03-E053-4804A8C01F61},375000,2023-04-20,HP15 6BS,T,N,F,3,,COLUMBINE ROAD,WIDMER END,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8DEB-8A03-E053-4804A8C01F61},705000,2023-06-09,SL7 2FS,F,N,L,WINDSOR COURT,15,PORTLAND CRESCENT,,MARLOW,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8DEC-8A03-E053-4804A8C01F61},193000,2023-06-05,HP15 7EG,F,N,L,11,,TRINITY PLACE,HAZLEMERE,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8DED-8A03-E053-4804A8C01F61},492500,2023-02-28,HP22 5NP,S,N,F,6,,HEWGAL WAY,ASTON CLINTON,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8DEE-8A03-E053-4804A8C01F61},210000,2023-03-31,HP12 3AU,F,N,L,2,,EATON PLACE,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8DEF-8A03-E053-4804A8C01F61},340000,2023-05-31,HP21 7JN,T,N,F,23,,CLINTON CRESCENT,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8DF4-8A03-E053-4804A8C01F61},700000,2023-05-22,SL0 0DH,D,N,F,91,,SLOUGH ROAD,,IVER,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8DF5-8A03-E053-4804A8C01F61},675000,2023-06-07,HP15 7JB,D,N,F,2,,SWALLOW DRIVE,HAZLEMERE,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8DF8-8A03-E053-4804A8C01F61},250000,2023-06-09,SL0 9BJ,F,N,L,BUCKFIELD COURT,6,BATHURST WALK,,IVER,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8DF9-8A03-E053-4804A8C01F61},399000,2023-05-03,HP18 0UX,S,N,F,44,,CALVILLE GARDENS,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8DFD-8A03-E053-4804A8C01F61},185000,2023-05-22,HP13 6HG,F,N,L,KELVIN HOUSE,FLAT 7,TOTTERIDGE AVENUE,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8DFE-8A03-E053-4804A8C01F61},885000,2023-05-19,HP8 4NE,D,N,F,11,,TURNERS WOOD DRIVE,,CHALFONT ST GILES,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8DFF-8A03-E053-4804A8C01F61},1090000,2023-05-19,SL9 0QH,T,N,F,MOPES FARMHOUSE,3,DENHAM LANE,CHALFONT ST PETER,GERRARDS CROSS,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8E02-8A03-E053-4804A8C01F61},675000,2023-05-25,UB9 5FD,T,N,F,21,,STANLEY KUBRICK ROAD,DENHAM,UXBRIDGE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8E03-8A03-E053-4804A8C01F61},248000,2023-03-31,HP22 7BT,F,N,L,39,,FOXTAIL CLOSE,BROUGHTON,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8E04-8A03-E053-4804A8C01F61},92000,2023-05-26,MK3 5RA,F,N,L,30,,LANSBURY ROAD,NEWTON LEYS,MILTON KEYNES,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8E05-8A03-E053-4804A8C01F61},150000,2023-05-25,LU7 0GN,S,N,L,6,,MERRY LEYS,CHEDDINGTON,LEIGHTON BUZZARD,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8E0A-8A03-E053-4804A8C01F61},562000,2023-06-09,HP10 9FA,T,N,F,10,,ASPEN ROAD,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8E85-8A03-E053-4804A8C01F61},1370000,2023-05-31,HP9 1HL,F,N,L,"MILTON COURT, 96",5,GREGORIES ROAD,,BEACONSFIELD,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8E8F-8A03-E053-4804A8C01F61},530000,2023-05-22,LU7 0GP,D,N,F,6,,REYNOLDS MEAD,CHEDDINGTON,LEIGHTON BUZZARD,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8E96-8A03-E053-4804A8C01F61},460000,2023-05-31,LU7 0RJ,T,N,F,6,,THE GREEN,CHEDDINGTON,LEIGHTON BUZZARD,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8F17-8A03-E053-4804A8C01F61},375000,2023-05-31,HP9 1RH,F,N,L,THE HOLLIES,FLAT 23,MAXWELL ROAD,,BEACONSFIELD,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8F2A-8A03-E053-4804A8C01F61},412000,2023-05-23,HP21 9DF,S,N,F,13,,HULBERT END,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8F2C-8A03-E053-4804A8C01F61},250000,2023-05-19,UB9 5HY,F,N,L,69,,TILEHOUSE WAY,DENHAM,UXBRIDGE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8F36-8A03-E053-4804A8C01F61},590000,2023-02-21,HP22 4QB,D,N,F,64,,WINSLOW ROAD,WINGRAVE,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8F39-8A03-E053-4804A8C01F61},900000,2023-03-31,HP22 5RF,D,N,F,12,,BROOK END,WESTON TURVILLE,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8F3C-8A03-E053-4804A8C01F61},405000,2023-05-19,HP13 5UY,T,N,F,75,,LITTLEWORTH ROAD,DOWNLEY,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8F3D-8A03-E053-4804A8C01F61},245000,2023-02-01,HP19 8JZ,F,Y,L,407,,ALTON MEWS,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8F3E-8A03-E053-4804A8C01F61},725000,2023-04-27,HP22 3AB,D,Y,F,14,,RONALD ALLEN DRIVE,STOKE MANDEVILLE,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8F43-8A03-E053-4804A8C01F61},470000,2023-05-26,HP17 8GA,S,Y,F,12,,BURCH MEWS,HADDENHAM,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8F48-8A03-E053-4804A8C01F61},240000,2023-06-01,HP19 8JZ,F,Y,L,808,,ALTON MEWS,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8F49-8A03-E053-4804A8C01F61},860000,2023-06-08,HP6 5RL,D,N,F,HOLLYMEAD,,BRAYS GREEN LANE,HYDE HEATH,AMERSHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8F4A-8A03-E053-4804A8C01F61},420000,2023-04-06,HP21 7NE,D,N,F,20,,GLENFIELD CLOSE,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8F4C-8A03-E053-4804A8C01F61},490000,2023-05-19,SL2 4HP,T,N,F,RED LION COTTAGES,3,STOKE GREEN,STOKE POGES,SLOUGH,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
